id,text,language,crop,label,answer
W312,Saline zameen mein gandum ugane ke liye kya khas ehtiat karun?,roman_ur,wheat,general_info,"Saline zameen mein drainage behtar karein, zarurat ho to gypsum use karein, salt‑tolerant variety lagain aur pani aur khaad dono ehtiyat se dein."
W313,Kya gandum ke saath koi aur fasal intercropping kar sakta hoon?,roman_ur,wheat,general_info,"Kuch halat mein mustard ya choti fodder crops ke sath intercropping hoti hai, lekin spacing aur competition ka bohot khayal rakhna parta hai."
W314,Gandum ke pattay pe nutrient deficiency ki alamat kaun kaun si hoti hain?,roman_ur,wheat,nutrient_deficiency,"Deficiency ki alamat mein pattay ka zard hona, purple shade, stunting, striping ya necrotic spots shamil hain; har nutrient ka pattern mukhtalif hota hai."
W315,Nitrogen deficiency gandum mein kaise pehchanein?,roman_ur,wheat,nutrient_deficiency,"Nitrogen ki kami mein purane pattay pehle zard hote, plants kamzor aur chotay rehte aur tillers kam ban tay hain."
W316,Agar pattay pheeke aur zard ho rahe hain to gandum mein kya masla hai?,roman_ur,wheat,nutrient_deficiency,Aksar ye N deficiency hoti hai; urea ya dusre N source ka recommended topdressing karein aur mitti mein nammi barqarar rakhein taa ke uptake ho.
W317,Zinc ki kami ho to gandum mein kya nishaniyan aati hain aur ilaaj kya hai?,roman_ur,wheat,nutrient_deficiency,"Zinc kami mein young leaves par safedi ya halki chittiyan, stunting aur kam tillering hoti hai; zinc sulfate ya zinc‑enriched fertilizer istemal karein."
W318,Folin spray se nutrient problems kitni jaldi theek ho sakti hain gandum mein?,roman_ur,wheat,nutrient_deficiency,"Folin spray se micronutrient deficiency jaldi improve ho sakti hai, lekin shiddat zyada ho to aik se zyada spray ya soil application bhi zaroori hoti hai."
W319,Fungicide spray karte waqt gandum mein kaun si safety precautions zaroori hain?,roman_ur,wheat,disease,"Mask, gloves, long sleeves pehnen, hawa tez ho to spray na karein, label dose follow karein aur spray ke baad samane se hath muh ache se dhoyein."
W320,Kya insecticide aur fungicide ko mix karke gandum mein aik hi spray kar sakte hain?,roman_ur,wheat,pest,Sirf tab mix karein jab dono ke label aur local mashwara ijazat de; warna alag alag spray safe hota hai aur tank mix risk kam karta hai.
W321,"Tez hawa ya andhi se gandum gir jaati hai, is se bachao ka kya tareeqa hai?",roman_ur,wheat,general_info,"Balanced khaad, sahi irrigation, zyada pani se parheiz, timely plant growth regulator (agar allowed ho) aur mazboot stem wali variety se lodging kam hoti hai."
W322,Zyada nitrogen dene se gandum ka lodging barh jata hai kya?,roman_ur,wheat,fertilizer,"Ji haan, bohat zyada nitrogen se paude naram aur lamba ho kar asani se gir jate hain, khas tor pe hawa ya zyada pani ke sath."
W323,Sukha ilaqa ho to kaun si drought-tolerant gandum variety lagani chahiye?,roman_ur,wheat,general_info,Apne ilaqay ke research institute ya agri dept se drought tolerant varieties ki list lein; ye kum pani mein bhi comparatively behtar perform karti hain.
W324,Climate change aur ulta seedha barish ke bawajood wheat manage kaise karun?,roman_ur,wheat,weather_risk,"Sowing window adjust karein, moisture conserve karein, heat/drought tolerant varieties lagain, mulching use karein aur weather forecast ke mutabiq planning karein."
W325,Grain filling ke dauran garmi ki lehr se gandum ki paidawar kitni kam ho sakti hai?,roman_ur,wheat,weather_risk,"Grain filling ke dauran garmi ki lehr se dana sikkha reh jata hai aur paidawar mein bohat kami aa sakti hai, khas tor pe late sowing mein."
W326,Sard raaton mein frost se nikalti gandum ko bachane ke liye kya kar sakta hoon?,roman_ur,wheat,weather_risk,"Sahi waqt per sowing, thori gehrai per beej, moisture barqarar rakhna aur bohat lush late N se parheiz frost damage ko kuch had tak kam karta hai."
W327,Chhote kisaan ke liye gandum ke beej ya khaad per koi subsidy milti hai?,roman_ur,wheat,subsidy_loan,"Kuch programs mein chhote kisaan ko certified seed, khaad ya qarz par subsidy milti hai; detail ke liye local agri office ya bank se rabta karein."
W328,Government se wheat support scheme ya qarz lenay ka tareeqa kya hai?,roman_ur,wheat,subsidy_loan,"Agriculture office, bank ya online portal se form le kar CNIC, zameen ke kaghazat aur zaroori documents ke sath apply karein; staff aap ko procedure samjhaye ga."
W329,Gandum ko beds ya zero tillage pe bone ke liye kaun si machine behtar hai?,roman_ur,wheat,machinery,"Bed planter ya zero‑till drill jo wheat ke liye design ho, wo seed aur khaad ko sahi line aur depth per rakhta hai aur pani bachata hai."
W330,Rice ke baad zero-till gandum bone ke faide kya hain?,roman_ur,wheat,machinery,"Zero‑till rice ke baad wheat se tillage cost kam hoti hai, soil structure kam disturb hota hai, residue cover se moisture bachti hai aur environment friendly bhi hai."
W331,Cotton pick karne ke baad drill machine se gandum bone ke liye kya setting honi chahiye?,roman_ur,wheat,machinery,"Drill ki depth 3–5 cm par set karein, residues ka tang hona kam karein aur machine ko is speed se chalayein ke beej uniform gap par giray."
W332,Healthy gandum crop mein per plant kitne tillers ideal hote hain?,roman_ur,wheat,general_info,"Healthy crop mein har plant par kai productive tillers hotay hain; zyada se zyada mazboot, disease‑free tillers se yield barhta hai."
W333,Ek acre mein ideal plant population wheat ke liye kitni honi chahiye?,roman_ur,wheat,general_info,"Ideal plant population recommended seeds per acre ke mutabiq hoti hai; kam population gaps aur weeds barhati hai, bohat zyada lodging aur competition barhati hai."
W334,Chhoti zameen par gandum ki paidawar barhane ke liye kya karun?,roman_ur,wheat,general_info,"Behtar seed, timely sowing, balanced khaad, chhoti weeds ka jaldi control, sahi pani aur practical mechanization se chhoti zameen par bhi achhi paidawar mil sakti hai."
W335,Seed se harvest tak gandum ka complete schedule simple lafzon mein bata dein.,roman_ur,wheat,general_info,"Schedule mein land prep, sowing date, khaad plan, early weeding, critical stage irrigation, pest/disease scouting aur harvest date sab likh kar follow karein."
W336,Pakistan mein wheat yield kam hone ki barray reasons kya hain?,roman_ur,wheat,general_info,"Reasons mein late sowing, poor seed, kam khaad, pani ki kami, weeds, diseases, pests aur kabhi kabhi low support price shamil hotay hain."
W337,Kharab drainage wali zameen mein gandum ko pani kaise dena chahiye?,roman_ur,wheat,irrigation,"Drainage channels banayein, beds use karein, pani lamba khara na rehne dein aur organic matter barha kar mitti ka structure behtar karein."
W338,Thori si khari (brackish) pani se gandum ki abpashi kar sakta hoon?,roman_ur,wheat,irrigation,"Agar kharapan hadd se kam ho to thora istamal mumkin hai, lekin soil salinity monitor karni hogi, blending karein aur over‑irrigation se parheiz karein."
W339,Waterlogging se gandum ki fasal par kya nishaniyan nazar aati hain?,roman_ur,wheat,irrigation,"Waterlogging mein pattay zard, plants chhote, jadain sadi hui aur aksar lodging hoti hai; turant pani nikalna bohat zaroori hota hai."
W340,Kya mein bilkul organic tareeqe se gandum ugasakta hoon baghair chemical ke?,roman_ur,wheat,general_info,"Haan, lekin yields kuch kam ho sakti hain; aap ko compost, green manure, resistant varieties aur mechanical weed control par zyada bharosa karna hoga."
W341,Gandum ke liye koun se organic manure ya biofertilizer behtar hain?,roman_ur,wheat,fertilizer,"Achhi sarkh khas gobar ki khaad, compost, green manuring crops aur approved biofertilizers soil fertility aur biology dono behtar banate hain."
W342,Herbicide ke baghair organic wheat mein jhariyon ka control kaise karun?,roman_ur,wheat,weed_control,"Crop rotation, hand weeding, mechanical weeding, mulching aur thick stand se weeds ko dabaya ja sakta hai; herbicide na ho to in tarikon par rely karein."
W343,Kya koi mobile advisory service hai jo mujhe wheat ke mashware bhejti ho?,roman_ur,wheat,general_info,"Kuch provincial ya private services SMS, call ya WhatsApp per mashwara deti hain; local agri office se un ke numbers aur links hasil karein."
W344,Main kitne din ke gap se gandum ke khet ka survey karun pests aur disease ke liye?,roman_ur,wheat,pest,Active growth ke dauran har 7–10 din mein khet ka chakkar lagayein; agar weather ya neighbors se outbreak ki khabar ho to aur zyada frequently check karein.
W345,Rust ki early warning ke liye area level pe kya signs dekhne chahiye?,roman_ur,wheat,disease,Area mein achanak yellow/orange daag aur padosi khet mein rust ka phailna early warning hota hai; aise waqt par apni fasal ko qareeb se check karein.
W346,Zyada seed rate se gandum mein lodging aur bimariyon ka risk barhta hai kya?,roman_ur,wheat,sowing,"Bohat kam seed rate se gaps bante aur weeds barhti hain; bohat zyada se plants patlay, lambe aur lodging ya disease ka risk barh jata hai."
W347,Bone ke baad tez barish aajaye to seed germination pe kya asar parta hai?,roman_ur,wheat,sowing,"Bone ke foran baad tez barish se seed dho sakta, rot ho sakta hai ya crust ban sakta hai; achhi drainage aur sahi depth se is khatre ko kam kiya ja sakta hai."
W348,Smut se bachao ke liye beej dressing ke liye kaunsa chemical best hai?,roman_ur,wheat,disease,"Smut se bachne ke liye registered fungicidal seed dresser istemal karein, recommended dose per kg seed follow karein aur mixing uniform rakhein."
W349,Fertilizer aur pani ka kaisa combination best yield deta hai gandum mein?,roman_ur,wheat,fertilizer,Balanced khaad ke sath timely aur na zyada na kam pani best yield deta hai; severe stress ya over‑irrigation dono se nuqsan hota hai.
W350,Gandum ke liye plant protection ka mukammal schedule bana dein.,roman_ur,wheat,disease,"Schedule mein seed treatment, risk period mein preventive spray, disease nazar aate hi curative spray, rotation, residue management aur resistant varieties shamil hain."
W351,Aphids ke khilaf wheat mein spray ka best time kab hota hai?,roman_ur,wheat,pest,"Jab aphids ki tadaad threshold ke qareeb pohanch jaye, zyada tar booting se milk stage ke darmiyan, tab spray karna behtar hota hai."
W352,Boom sprayer se spray karte waqt drift kam karne ke liye kya karein?,roman_ur,wheat,pest,"Sahi nozzle aur pressure use karein, boom ko zameen ke qareeb rakhein, hawa tez ho to spray na karein aur field ke kinare par turn karte waqt boom band kar dein."
W353,Moisture kam ho to mulching se gandum ko paani bachane mein faida hota hai?,roman_ur,wheat,irrigation,"Ji haan, mulching se moisture loss kam hota hai, mitti thandi rehti hai aur barani ya pani kam honay ki surat mein wheat ko faida hota hai."
W354,Agar weeds control na hon to gandum ki paidawar mein kitna nuqsan hota hai?,roman_ur,wheat,weed_control,Agar weeds free na rakhein to yield ka bohat hissa zaya ho sakta hai; kuch cases mein 30–50% se zyada nuqsan report hota hai.
W355,Late sowing se yield aur disease pressure par kya combined asar hota hai?,roman_ur,wheat,sowing,"Late sowing se growth duration kam, disease pressure zyada aur terminal heat ka asar barhta hai, is liye yield overall gir jati hai."
W356,Sugarcane ke baad gandum lagane ke liye kya khaas mashware hain?,roman_ur,wheat,sowing,"Sugarcane ke baad gobar ya compost dal kar soil ko taqat dein, aasaar aur roots saaf karein, aur sowing kia jaye jald se jald taa ke window miss na ho."
W357,Rust tolerant gandum varieties ki list de dein.,roman_ur,wheat,disease,Rust tolerant varieties ki updated list aap ko provincial research institutes ya extension se mil sakti hai; unhi ko tarjeeh dein.
W358,Nutrient deficiency aur disease mein farq kaise pehchanun pattay dekh kar?,roman_ur,wheat,nutrient_deficiency,"Deficiency aam tor pe puri field ya old/young leaves par specific pattern mein hoti hai, jab ke disease aksar daagon, lesions ya patches ki soorat mein hoti hai."
W359,Gaon ke godaam mein gandum store karte waqt kaun si ehtiyat zaroori hai?,roman_ur,wheat,harvest,"Godaam saaf, sookha aur hawa daar rakhein, bories pallet par rakh kar deewar se door rakhain, aur regular inspection karein."
W360,Stored wheat mein weevil jese keerey aajayen to control ka tareeqa kya hai?,roman_ur,wheat,harvest,"Empty store ko treat karein, phir fumigation ya protectant insecticide (label ke mutabiq) se madad lein, sath hi grain ko sookha aur saaf rakhein."
W361,Khalistan store room ko treat karne ke liye kaunsa insecticide safe hai?,roman_ur,wheat,harvest,"Sirf woh insecticides use karein jo empty stores ke liye registered hon, unhein floor, deewar par spray karein, ventilate karein aur phir hi anaaj rakhein."
W362,Terminal heat ki wajah se gandum ki paidawar mein kitna loss hota hai?,roman_ur,wheat,weather_risk,"Terminal heat se grain filling kamzor hoti hai, jo kabhi kabhi 10–30% ya is se bhi zyada yield loss ka sabab ban sakti hai, khas tor pe late sowing mein."
W363,Residue ya mulching se gandum ke liye moisture conserve karne ka faida kya hai?,roman_ur,wheat,irrigation,"Residue ya mulch se evaporation kam hoti, mitti thandi rehti aur moisture zyada der tak wheat ke liye dastiyab rehta hai."
W364,Kattai ke baad wheat straw ko handle karne ka behtareen tareeqa kya hai?,roman_ur,wheat,harvest,"Straw ko fodder, mulch, bedding ya soil mein incorporate karke istemal karein; field burning se parheiz karein kyun ke is se soil aur hawa dono ko nuqsan hota hai."
W365,Kya gandum ka bhoosa agle crop ke liye mulch ke tor pe istemal kar sakta hoon?,roman_ur,wheat,harvest,"Ji haan, bhoosa mulch ke tor par use ho sakta hai, lekin bohat moti layer se keerey ya fungus ka khatra barh sakta hai; moderate layer rakhna behtar hai."
W366,Wheat grain mein protein barhane ke liye khaas fertilizer management kya ho?,roman_ur,wheat,fertilizer,"Sahi waqt per aur sahi matra mein N aur S dena, severe stress se bachna aur grain filling ke douran crop ko healthy rakhna protein barhane mein madad karta hai."
W367,Gandum ke liye sab se sensitive stage kaun si hai pani ki kami ke liye?,roman_ur,wheat,irrigation,"Crown‑root, tillering, flowering aur grain filling sab se sensitive stages hain; in par pani ki kami se sab se zyada nuqsan hota hai."
W368,Dry areas ke liye seed priming gandum mein kitna faidemand hai?,roman_ur,wheat,sowing,"Dry areas mein seed priming se germination tez, uniform aur mazboot hoti hai, jis se early stand behtar milta hai."
W369,Topdressing nitrogen karte waqt gandum mein kaun kaun se ehtiyat lazmi hain?,roman_ur,wheat,fertilizer,"Topdressing hamesha moist soil par karein, bohat garam ya hawa wale waqt se parheiz karein, over‑application se bachain aur splits mein dene ka asool follow karein."
W370,High density plantation wheat ke liye kya agronomic practices follow karun?,roman_ur,wheat,sowing,"High density ke liye seed rate sahi set karein, balanced khaad dein, timely weeding karein aur lodging se bachne ke liye zyada N se parheiz karein."
W371,Inter-row hoeing se gandum mein hawa dari aur jhariyon ka control kaise behtar hota hai?,roman_ur,wheat,weed_control,"Inter‑row hoeing se crust toot ta, hawa aur pani neechay jate hain aur weeds bhi nikal jate hain, jis se wheat mazboot hoti hai."
W372,Volunteer plants jo purani fasal se nikalte hain unko wheat mein kaise manage karun?,roman_ur,wheat,weed_control,"Volunteer plants ko bone se pehle ya early stage per hi nikal dein, kyun ke ye pests aur diseases ka source bante hain."
W373,Soil testing mobile service se gandum ki khaad ka plan banane ka fayda kya hai?,roman_ur,wheat,fertilizer,"Soil testing se aap ko pata chalta hai ke kaun si khaad kitni chahiye, jis se extra laganay ki zaroorat nahi rehti aur paisa bhi bach jata hai."
W374,Gandum ko seedha flour mill ko bechne ke liye kya process follow karun?,roman_ur,wheat,market_price,"Seedha flour mill se raabta karein, group bana kar bulk mein bechein ya digital platform use karein jo kisaan ko mills se jor de."
W375,Chhote kisaan ke liye hukoomat ki koun si schemes wheat ke liye mojud hain?,roman_ur,wheat,subsidy_loan,"Kuch schemes seed, khaad, loan ya procurement mein chhote kisano ko priority deti hain; detail government notifications aur agri office se mil sakti hai."
W376,Legume rotation se gandum ki yield barhane mein kya madad milti hai?,roman_ur,wheat,general_info,"Legume rotation se nitrogen fix hota, soil structure behtar hota aur diseases kam hoti hain, jis se next wheat crop ki yield barh jati hai."
W377,Gandum ke aage ya pehle chana ugane ka kya faida hota hai?,roman_ur,wheat,general_info,"Chana pehle ugane se soil mein nitrogen barhta hai, jo baad ki gandum ke liye faidemand hota hai; cropping pattern rainfall aur market par depend karta hai."
W378,Satellite ya weather app se wheat ke operations plan karne ka tareeqa kya hai?,roman_ur,wheat,weather_risk,"Barish, temperature aur hawa ke forecast ko dekh kar sowing, irrigation, spray aur harvest ki planning karein; zabardast tools mobile apps mein mojood hain."
W379,Tez hawa mein spray karte waqt gandum ke khet mein kisi nuqsan se bachne ke liye kya karein?,roman_ur,wheat,pest,"Tez hawa mein spray se drift barhta hai; aise waqt spray na karein, ya nozzle, pressure aur boom height adjust karein taa ke drifts kam hon."
W380,Agar aandhi tufan ka khatra ho to kya gandum thori jaldi kaat sakta hoon?,roman_ur,wheat,harvest,"Agar tufan ka strong khatra ho to kuch had tak jaldi harvest karna behtar ho sakta hai, lekin us waqt grain moisture aur drying facility ka khayal zaroor rakhein."
W381,Beej ki quality kaisay check karun taa ke gandum ka stand behtar aaye?,roman_ur,wheat,sowing,"Germination test ghar par karein, uniform emergence dekhein, seed ka rang, size aur damage check karein aur sirf certified ya trusted source se beej khareedein."
W382,Market se fake ya kamzor gandum ka beej pehchanne ka asaan tareeqa kya hai?,roman_ur,wheat,sowing,"Bohat halkay, tootay, safed ya bohat mixed seed se bachain; small sample ko germination ke liye test karein aur sirf reputable dealer se samaan lein."
W383,Certified seed kya hota hai aur gandum ke liye ye kitna zaruri hai?,roman_ur,wheat,sowing,"Certified seed wo hota hai jo agency ne test kar ke approve kiya ho; is se germination, purity aur disease control zyada behtar hota hai."
W384,Inputs aur yield ka record rakhne se gandum farming mein kya faida hota hai?,roman_ur,wheat,general_info,"Records se aap ko pata chalta hai kis practice se zyada faida hua, kis input par zyada kharcha aya aur aglay season kya change karna hai."
W385,Kya mere ilaqay mein gandum ki training workshops ya field days hotay hain?,roman_ur,wheat,general_info,"Agriculture extension, universities aur NGOs aksar field days aur training karwati hain; agri office se schedule aur jagah ka pata karein."
W386,Awara janwar ya bakri bakray se gandum ko nuqsan se bachane ke liye kya karun?,roman_ur,wheat,general_info,"Boundary fencing, thorny hedges, community watch, aur kabhi kabhi simple deterrents jaise strips ya lights se bhi janwaron se bachao mein madad milti hai."
W387,Waterlogged areas mein raised bed par gandum ugana kitna faidemand hai?,roman_ur,wheat,irrigation,"Raised beds par wheat ugane se jadain paani se upar rehti hain, pani ki bachatt hoti hai aur waterlogging kam hota hai."
W388,Fungicide spray ka interval wheat ke liye kitne din ka rakhna chahiye?,roman_ur,wheat,disease,"Fungicide interval disease pressure aur product per depend karta hai, aam tor par 10–14 din ke gap se repeat spray kiya jata hai jab risk barqarar ho."
W389,Potash dene se gandum ki drought tolerance kitni behtar hoti hai?,roman_ur,wheat,fertilizer,"Potash se stem mazboot, water stress tolerance behtar aur disease resistance thori barh sakti hai, jo drought conditions mein wheat ke liye faidemand hai."
W390,Sprayer ko har season se pehle calibrate karna wheat ke liye kyun zaruri hai?,roman_ur,wheat,pest,"Calibration se pata chalta hai ke sprayer per hectare ya per acre kitni volume aur dose de raha hai, jis se under ya over dose se bach sakte hain."
W391,Cost kam rakh kar gandum ki paidawar barabar kaise rakhi ja sakti hai?,roman_ur,wheat,general_info,"Input ko target kar ke use karein, waste kam karein, mechanization ko samajh kar use karein aur har rupay se maximum yield lene ki koshish karein."
W392,Seed rate ka jhariyon ke suppression mein kya kirdar hota hai gandum mein?,roman_ur,wheat,weed_control,Munasil seed rate weeds ko shade karta hai aur un ki growth ko pressure mein rakhta hai; bohat kam seed rate weeds ko zyada space de deta hai.
W393,SMS ya WhatsApp alerts wali koi service hai jo wheat kisan ko timely message bhejti ho?,roman_ur,wheat,general_info,"Kuch SMS ya WhatsApp services weather, disease aur market alerts deti hain; apne agri office se inka registration tareeqa pooch sakte hain."
W394,Gandum ke khet ke aas paas chuhoon ka masla ho to unka control kaise karun?,roman_ur,wheat,pest,"Burrows destroy karein, traps lagain, zarurat par rodent bait stations istemal karein aur khet ke gird safai rakhein; poison ko hamesha ehtiyat ke sath use karein."
W395,Long term soil health ke liye wheat cropping system mein sustainable practices kya honi chahiye?,roman_ur,wheat,general_info,"Rotation, residue retention, reduced tillage, organic matter aur balanced khaad se mitti ki sehat lambe arse tak behtar rehti hai."
W396,Integrated nutrient management se gandum ki profitability kaise barhti hai?,roman_ur,wheat,fertilizer,"Integrated nutrient management se khaad zyada bilimiyat se use hoti hai, cost kam hoti aur yield stable rehti hai, jis se faida barhta hai."
W397,Rainfall pattern change ho to gandum ki sowing date kaise adjust karun?,roman_ur,wheat,weather_risk,"Rainfall pattern dekh kar sowing thori jaldi ya dair se karein, moisture conserve karein, short duration varieties lagain aur contingency plan banayein."
W398,Behtareen wheat yield ke liye ideal plant height aur ear length kya honi chahiye?,roman_ur,wheat,general_info,"Ideal height moderate, mazboot stems aur lamba, bharpoor ear jisme zyada filled grains hon; bohat lambe naram plants ya bohat chhote dono masail paida karte hain."
W399,Maize ke baad gandum lagane ke liye kya khaas recommendation hai?,roman_ur,wheat,sowing,"Maize ke baad residues aur potential pests ka khayal rakhte hue land prep karein, khaad plan adjust karein aur suitable variety aur sowing time choose karein."
W400,Land preparation se le kar harvest tak gandum ki best practices ka short summary de dein.,roman_ur,wheat,general_info,"Best practices: land leveling, timely certified seed sowing, balanced khaad, early weeding, important stages par pani, pest/disease ka waqt par ilaaj aur sahi time harvest."
W401,Gandum mein seed drill ki depth setting kitni rakhu taa ke germination acha ho?,roman_ur,wheat,sowing,Seed drill ko aam tor par 3–5 cm depth per set karein taa ke beej moist layer mein ho aur uniform germination aye.
W402,Rice stubble ke saath direct drill se gandum bone ka tareeqa samjha dein.,roman_ur,wheat,machinery,Rice stubble ke sath direct drill mein zero‑till drill se seed ko residues ke darmiyan line mein dalte hain; machine ki setting aur residue management bohat important hotay hain.
W403,Barani ilaqe mein sirf barish ke pani par wheat manage karne ke tips bata dein.,roman_ur,wheat,irrigation,"Barani ilaqay mein maximum moisture conserve karein, sowing barish ke baad karein, weed control jaldi karein aur unnecessary tillage se parheiz karein."
W404,Kya mulching se barani gandum ki survival behtar ho jati hai?,roman_ur,wheat,irrigation,"Ji haan, mulching se barani gandum ki survival behtar hoti hai kyun ke pani kam zaya hota hai aur temperature moderate rehta hai."
W405,Gandum ke khet mein mixed weeds (narrow + broad leaf) hon to kaunsa spray karun?,roman_ur,wheat,weed_control,Mixed weeds ke liye tank mix ya broad‑spectrum product use kar sakte hain jo narrow aur broad‑leaf dono per asar karein; label aur local mashwara follow karein.
W406,Herbicide spray se pehle moisture condition kaisi honi chahiye gandum mein?,roman_ur,wheat,weed_control,"Herbicide spray se pehle soil mein halki surface moisture ho, bohat sukhi ya pani se bhari condition dono avoid karein taa ke asar behtar ho."
W407,Gandum mein split dose DAP dena behtar hai ya sari bone pe hi dalun?,roman_ur,wheat,fertilizer,"Aksar DAP ka main hissa bone per diya jata hai; kuch systems mein thori split dose possible hai, lekin local recommendation follow karna behtar hai."
W408,Phosphorus ki kami se gandum ke pattay aur roots par kya asar hota hai?,roman_ur,wheat,nutrient_deficiency,"Phosphorus ki kami se jadain kamzor, plants chhote, pattay purple ya dark green tinge ke sath aur tillering kam hoti hai."
W409,Gandum ki fasal mein micronutrient mix spray karne ka best stage kya hai?,roman_ur,wheat,nutrient_deficiency,"Micronutrient mix ka best stage aam tor par tillering se pehle ya early stem elongation hai, jab leaves actively grow kar rahe hon."
W410,Agar mere paas sirf nehr ka pani ho aur schedule irregular ho to wheat kaise bachaoon?,roman_ur,wheat,irrigation,"Pani kam ho to sirf critical stages per thora pani dein, channels aur field leveling behtar karein aur over‑irrigation se bilkul bachain."
W411,"Gandum ke pattay curl ho rahe hain, ye disease hai ya sucking insect ka asar?",roman_ur,wheat,pest,"Curling sucking insects, viruses ya kuch nutrient issues se ho sakti hai; pehle aphids/whiteflies check karein, zarurat par insecticide aur deficiency diagnosis karein."
W412,Rust resistant varieties lagane ke bawajood thori rust aa jaye to kya spray karun?,roman_ur,wheat,disease,"Rust resistant variety par thori bohat rust aye to bhi systemic fungicide ka jaldi spray, khas tor par high pressure area mein, faidemand hota hai."
W413,Loose smut se bachne ke liye purane beej ko discard karna zaruri hai?,roman_ur,wheat,disease,Bohat zyada infected fields ka seed reuse na karna behtar hai; certified ya healthy seed aur proper seed treatment future smut se bachne ka best tareeqa hai.
W414,Karnal bunt wali gandum ko market mein bechte waqt kya mushkilat hoti hain?,roman_ur,wheat,market_price,Karnal bunt wali gandum ko quality ke masail ki wajah se kam rate milta hai ya kabhi kabhi reject bhi kiya jata hai; grading aur separate storage zaruri hai.
W415,"Climate change ki wajah se sowing window short ho rahi hai, gandum ke liye kya strategy ho?",roman_ur,wheat,weather_risk,"Strategy mein sowing window ko thora adjust karna, short duration varieties istemal karna, moisture conservation, residue cover aur timely irrigation shamil hain."
W416,Gandum ki seed treatment karte waqt beej geela karna chahiye ya dry hi rakhein?,roman_ur,wheat,disease,Kuch fungicides slurry method mein thora pani ke sath mix kar ke beej coat karte hain; kuch dry formulation direct lagti hai; label per diya gaya tareeqa follow karein.
W417,Beej treatment ke liye slurry method aur dry treatment mein kya farq hai gandum mein?,roman_ur,wheat,disease,"Slurry mein beej ko halka geela kar ke chemical chipkaya jata hai, jab ke dry treatment mein powder direct beej per lagta hai; dono ka method label se dekh kar apnain."
W418,Agar combine ki setting theek na ho to wheat harvest mein kaun kaun se losses hote hain?,roman_ur,wheat,harvest,"Galat setting se grain toota, adhura thresh hoga, bhosa aur dana mix hoga ya shattering zyada hogi; har field se pehle combine ko adjust karna zaroori hai."
W419,Combine harvester operate karne se pehle kisan ko kya basic cheezen check karni chahiye?,roman_ur,wheat,machinery,"Combine start se pehle drum speed, concave gap, fan speed, seives, leaks, tyres aur safety guards sab check karein taa ke loss aur accident dono kam hon."
W420,Gandum ka bhoosa fodder ke tor pe use karne ke liye koi khaas recommendation hai?,roman_ur,wheat,harvest,"Bhoosa achha dry ho, fungus se paak ho aur zyada mitti ya plastic na mila ho; phir ise cattle ke ration ka hissa ya TMR mein istemal kar sakte hain."
W421,Gandum ke dana ki grading karke achi quality ka rate kaise barha sakte hain?,roman_ur,wheat,market_price,"Grading se uniform size aur clean grain milta hai, jisse premium buyers zyada rate denay ke liye tayar hotay hain, khas tor pe flour mills."
W422,Chhote kisan ke liye collective storage system gandum ke liye kitna faidemand hai?,roman_ur,wheat,harvest,"Collective storage se badi quantity ek jaga secure rakhi ja sakti hai, jis se storage cost aur loss kam hote aur bargaining power barh jati hai."
W423,Gandum ke danay mein fungus aajaye to usay khanay ke liye unsafe kab samajhna chahiye?,roman_ur,wheat,harvest,"Agar fungus zyada ho, black molds ya badbu ho to aise dana insan ya janwar ke liye unsafe ho sakta hai; aise grain ko feed ya food se alag rakhain."
W424,Soil organic matter barhane se wheat ke yield par kitna asar parta hai?,roman_ur,wheat,general_info,"Organic matter barhne se soil structure behtar hota, pani zyada der tak rehta aur nutrients slow release hotay, jis se long‑term wheat yield stable rehti hai."
W425,Green manure fasal bone ke baad gandum lagane ka kya faida hai?,roman_ur,wheat,general_info,"Green manure fasal se zameen mein organic matter aur kuch nutrients wapas ate hain, jis se aglay wheat crop ki health aur yield dono behtar hoti hain."
W426,Kya short duration wheat varieties climate risk kam karne mein madadgar hain?,roman_ur,wheat,weather_risk,"Short duration varieties terminal heat aur late sowing ke risk ko kuch had tak kam kar deti hain, kyun ke ye jaldi mature ho jati hain."
W427,Terminal heat ke khilaf tolerant wheat varieties kaun si mashhoor hain?,roman_ur,wheat,weather_risk,Terminal heat tolerant varieties ka election research institutes ki list se karein; ye high temperature ke bawajood relatively behtar dana bhar sakti hain.
W428,Barani ilaqon mein contour farming se gandum mein pani bachaya ja sakta hai?,roman_ur,wheat,irrigation,"Contour farming se barish ka pani dheema ho kar soak hota hai, jis se erosion kam aur moisture conservation zyada hoti hai, barani wheat ke liye faidemand hai."
W429,Kya ex-bore well ka thora sa khara pani wheat ke initial stages pe hi use karun?,roman_ur,wheat,irrigation,Agar pani zyada salty ho to early stages mein bhi ehtiyat zaroori hai; behtar hai blend karein ya sirf jab salt level safe ho tab hi istamal karein.
W430,Integrated pest management wheat ke liye step by step samjha dein.,roman_ur,wheat,pest,"IPM mein regular scouting, threshold based spray, resistant varieties, crop rotation, weeds ka control, beneficial insects ka khayal aur minimum broad‑spectrum insecticide shamil hain."
W431,IPM mein pheromone traps ka role wheat mein hai ya nahi?,roman_ur,wheat,pest,"Wheat mein pheromone traps kuch specific pests ke monitoring ke liye use ho sakte hain, lekin main role cotton ya orchard jaisi fasoalon mein zyada hota hai."
