"id","text","language","crop","label","answer"
"R1210","When to harvest rice to avoid bird damage and shattering?","en","rice","harvesting_query","Harvest rice when 80–85% of grains are mature (yellow to golden). Grain moisture around 20–25% at harvest; dry to safe level for storage. Late harvest can increase False Smut and shattering. Cut in dry weather; use proper threshing to minimise loss. In Pakistan, timing depends on variety and region (often Oct–Nov for kharif). Balanced nutrition makes plants less susceptible. Weather can change the best timing."
"R1211","How does disease control during season affect rice yield?","en","rice","yield_query","To improve rice yield: use resistant varieties, balanced split nitrogen, good water management, and timely pest and disease control. Blast, BPH, and Stem Borer can cause large yield loss if not managed. Optimal harvest timing and reduced post-harvest loss also matter. In Pakistan, achievable yield depends on variety and management; follow local recommendations. Transplant in the recommended window for your area. Thresholds are given in extension guides."
"R1212","What is the average rice yield per acre in Punjab?","en","rice","yield_query","To improve rice yield: use resistant varieties, balanced split nitrogen, good water management, and timely pest and disease control. Blast, BPH, and Stem Borer can cause large yield loss if not managed. Optimal harvest timing and reduced post-harvest loss also matter. In Pakistan, achievable yield depends on variety and management; follow local recommendations. Water depth affects both disease and pest buildup. Resistant varieties are a long-term investment."
"R1213","Which rice varieties are resistant to Bacterial blight?","en","rice","crop_variety","Choose rice varieties with resistance to major local diseases (e.g. Blast, Bacterial blight, Tungro) and pests (e.g. BPH, Gall Midge). In Pakistan, basmati and non-basmati options exist; check with your area’s extension or seed supplier for Blast- and BPH-resistant lines. Resistant varieties reduce chemical use and improve yield stability. Copper sprays need repeat application as per label. One spray is often not enough; plan a schedule."
"R1214","How to improve rice yield with balanced fertilizer and pest control?","en","rice","yield_query","To improve rice yield: use resistant varieties, balanced split nitrogen, good water management, and timely pest and disease control. Blast, BPH, and Stem Borer can cause large yield loss if not managed. Optimal harvest timing and reduced post-harvest loss also matter. In Pakistan, achievable yield depends on variety and management; follow local recommendations. Conserve natural enemies by avoiding broad-spectrum spray when possible. This helps in high-disease areas."
"R1215","Rice variety for high yield and disease resistance in Pakistan?","en","rice","crop_variety","Choose rice varieties with resistance to major local diseases (e.g. Blast, Bacterial blight, Tungro) and pests (e.g. BPH, Gall Midge). In Pakistan, basmati and non-basmati options exist; check with your area’s extension or seed supplier for Blast- and BPH-resistant lines. Resistant varieties reduce chemical use and improve yield stability. Seed treatment can reduce nursery-stage disease. Adjust for your soil and water quality."
"R1216","What is the harvest index in rice and how to improve it?","en","rice","yield_query","To improve rice yield: use resistant varieties, balanced split nitrogen, good water management, and timely pest and disease control. Blast, BPH, and Stem Borer can cause large yield loss if not managed. Optimal harvest timing and reduced post-harvest loss also matter. In Pakistan, achievable yield depends on variety and management; follow local recommendations. Monitor weather; humidity favours many rice diseases. Seed quality matters for the whole season."
"R1217","When to cut rice – 80% grain maturity or 100%?","en","rice","harvesting_query","Harvest rice when 80–85% of grains are mature (yellow to golden). Grain moisture around 20–25% at harvest; dry to safe level for storage. Late harvest can increase False Smut and shattering. Cut in dry weather; use proper threshing to minimise loss. In Pakistan, timing depends on variety and region (often Oct–Nov for kharif). Wide spacing improves air flow and can reduce sheath blight. Record which product you used and when."
"R1218","Which rice variety has Gall Midge resistance?","en","rice","crop_variety","Choose rice varieties with resistance to major local diseases (e.g. Blast, Bacterial blight, Tungro) and pests (e.g. BPH, Gall Midge). In Pakistan, basmati and non-basmati options exist; check with your area’s extension or seed supplier for Blast- and BPH-resistant lines. Resistant varieties reduce chemical use and improve yield stability. Do not exceed recommended nitrogen dose. Avoid spraying during flowering if the label warns."
"R1219","How to reduce post-harvest loss in rice?","en","rice","harvesting_query","Harvest rice when 80–85% of grains are mature (yellow to golden). Grain moisture around 20–25% at harvest; dry to safe level for storage. Late harvest can increase False Smut and shattering. Cut in dry weather; use proper threshing to minimise loss. In Pakistan, timing depends on variety and region (often Oct–Nov for kharif). Rogue off-types and diseased plants from the nursery. Good nutrition supports plant defence."
"R1220","Rice yield gap: what practices increase yield in farmer field?","en","rice","yield_query","To improve rice yield: use resistant varieties, balanced split nitrogen, good water management, and timely pest and disease control. Blast, BPH, and Stem Borer can cause large yield loss if not managed. Optimal harvest timing and reduced post-harvest loss also matter. In Pakistan, achievable yield depends on variety and management; follow local recommendations. Time the first spray at first visible symptoms. Extension services can confirm identification."
"R1221","Variety recommendation for rice in saline or waterlogged area?","en","rice","crop_variety","Choose rice varieties with resistance to major local diseases (e.g. Blast, Bacterial blight, Tungro) and pests (e.g. BPH, Gall Midge). In Pakistan, basmati and non-basmati options exist; check with your area’s extension or seed supplier for Blast- and BPH-resistant lines. Resistant varieties reduce chemical use and improve yield stability. In Pakistan, blast is common in kharif; plan sprays accordingly. This is especially important in wet years."
"R1222","What is the effect of Rice Blast on yield if not controlled?","en","rice","yield_query","To improve rice yield: use resistant varieties, balanced split nitrogen, good water management, and timely pest and disease control. Blast, BPH, and Stem Borer can cause large yield loss if not managed. Optimal harvest timing and reduced post-harvest loss also matter. In Pakistan, achievable yield depends on variety and management; follow local recommendations. Fungicide rotation helps prevent resistance. Timing varies by variety and region."
"R1223","Rice harvest timing and grain quality relationship?","en","rice","harvesting_query","Harvest rice when 80–85% of grains are mature (yellow to golden). Grain moisture around 20–25% at harvest; dry to safe level for storage. Late harvest can increase False Smut and shattering. Cut in dry weather; use proper threshing to minimise loss. In Pakistan, timing depends on variety and region (often Oct–Nov for kharif). Healthy seedlings from a clean nursery perform better. Consult a local expert if unsure."
"R1224","Which basmati variety has good disease resistance?","en","rice","crop_variety","Choose rice varieties with resistance to major local diseases (e.g. Blast, Bacterial blight, Tungro) and pests (e.g. BPH, Gall Midge). In Pakistan, basmati and non-basmati options exist; check with your area’s extension or seed supplier for Blast- and BPH-resistant lines. Resistant varieties reduce chemical use and improve yield stability. Note which varieties perform well in your locality. Early action usually gives better control."
"R1225","How to maximise rice yield with timely irrigation and fertilizer?","en","rice","yield_query","To improve rice yield: use resistant varieties, balanced split nitrogen, good water management, and timely pest and disease control. Blast, BPH, and Stem Borer can cause large yield loss if not managed. Optimal harvest timing and reduced post-harvest loss also matter. In Pakistan, achievable yield depends on variety and management; follow local recommendations. Drying grain to safe moisture reduces storage loss. Document what works on your farm."
"R1226","Rice variety for early maturity and disease escape?","en","rice","crop_variety","Choose rice varieties with resistance to major local diseases (e.g. Blast, Bacterial blight, Tungro) and pests (e.g. BPH, Gall Midge). In Pakistan, basmati and non-basmati options exist; check with your area’s extension or seed supplier for Blast- and BPH-resistant lines. Resistant varieties reduce chemical use and improve yield stability. Vector control is key where Tungro is a risk. Combine with good water management."
"R1227","What is the optimum harvest time for rice in Pakistan?","en","rice","harvesting_query","Harvest rice when 80–85% of grains are mature (yellow to golden). Grain moisture around 20–25% at harvest; dry to safe level for storage. Late harvest can increase False Smut and shattering. Cut in dry weather; use proper threshing to minimise loss. In Pakistan, timing depends on variety and region (often Oct–Nov for kharif). Apply fertilizer when the field has standing water as recommended. Young plants need extra attention."
"R1228","How does Stem Borer damage affect rice yield?","en","rice","yield_query","To improve rice yield: use resistant varieties, balanced split nitrogen, good water management, and timely pest and disease control. Blast, BPH, and Stem Borer can cause large yield loss if not managed. Optimal harvest timing and reduced post-harvest loss also matter. In Pakistan, achievable yield depends on variety and management; follow local recommendations. Early planting can escape some pest peaks. Follow the recommended number of sprays."
"R1229","Which rice variety to grow in area with blast history?","en","rice","crop_variety","Choose rice varieties with resistance to major local diseases (e.g. Blast, Bacterial blight, Tungro) and pests (e.g. BPH, Gall Midge). In Pakistan, basmati and non-basmati options exist; check with your area’s extension or seed supplier for Blast- and BPH-resistant lines. Resistant varieties reduce chemical use and improve yield stability. Post-emergence herbicide timing is critical; read the label. Do not skip the second dose if needed."
"R1230","Rice yield per acre: what is achievable with good management?","en","rice","yield_query","To improve rice yield: use resistant varieties, balanced split nitrogen, good water management, and timely pest and disease control. Blast, BPH, and Stem Borer can cause large yield loss if not managed. Optimal harvest timing and reduced post-harvest loss also matter. In Pakistan, achievable yield depends on variety and management; follow local recommendations. Panicle initiation is a key stage for both fertilizer and disease. Weather can change the best timing."
"R1231","When to harvest rice after flowering?","en","rice","harvesting_query","Harvest rice when 80–85% of grains are mature (yellow to golden). Grain moisture around 20–25% at harvest; dry to safe level for storage. Late harvest can increase False Smut and shattering. Cut in dry weather; use proper threshing to minimise loss. In Pakistan, timing depends on variety and region (often Oct–Nov for kharif). Reduce nitrogen if the crop is too lush before flowering. Thresholds are given in extension guides."
"R1232","Rice varieties resistant to multiple diseases?","en","rice","crop_variety","Choose rice varieties with resistance to major local diseases (e.g. Blast, Bacterial blight, Tungro) and pests (e.g. BPH, Gall Midge). In Pakistan, basmati and non-basmati options exist; check with your area’s extension or seed supplier for Blast- and BPH-resistant lines. Resistant varieties reduce chemical use and improve yield stability. Sanitise equipment to avoid moving soil and disease. Resistant varieties are a long-term investment."
"R1233","How to increase rice productivity with integrated pest management?","en","rice","yield_query","To improve rice yield: use resistant varieties, balanced split nitrogen, good water management, and timely pest and disease control. Blast, BPH, and Stem Borer can cause large yield loss if not managed. Optimal harvest timing and reduced post-harvest loss also matter. In Pakistan, achievable yield depends on variety and management; follow local recommendations. Economic threshold guides when insecticide is justified. One spray is often not enough; plan a schedule."
"R1234","What rice variety for high yield in Sindh?","en","rice","crop_variety","Choose rice varieties with resistance to major local diseases (e.g. Blast, Bacterial blight, Tungro) and pests (e.g. BPH, Gall Midge). In Pakistan, basmati and non-basmati options exist; check with your area’s extension or seed supplier for Blast- and BPH-resistant lines. Resistant varieties reduce chemical use and improve yield stability. Intercropping or rotation can help in the long term. This helps in high-disease areas."
"R1235","What temperature range favours Rice Blast development?","en","rice","weather_query","Rice Blast is favoured by 20–28°C and high humidity; BPH can increase in warm, humid conditions. Avoid unnecessary spray before rain; reapply if heavy rain washes off. Ideal grain filling needs adequate temperature and no stress. Use weather forecast to plan irrigation and spray timing. In Pakistan, kharif rice faces monsoon; plan drainage and disease control accordingly. Keep water level even to avoid stress at flowering. Adjust for your soil and water quality."
"R1236","How does high humidity affect rice diseases?","en","rice","weather_query","Rice Blast is favoured by 20–28°C and high humidity; BPH can increase in warm, humid conditions. Avoid unnecessary spray before rain; reapply if heavy rain washes off. Ideal grain filling needs adequate temperature and no stress. Use weather forecast to plan irrigation and spray timing. In Pakistan, kharif rice faces monsoon; plan drainage and disease control accordingly. Local seed suppliers often have resistant lines. Seed quality matters for the whole season."
"R1237","When is the risk of Rice Blast highest – dry or wet period?","en","rice","weather_query","Rice Blast is favoured by 20–28°C and high humidity; BPH can increase in warm, humid conditions. Avoid unnecessary spray before rain; reapply if heavy rain washes off. Ideal grain filling needs adequate temperature and no stress. Use weather forecast to plan irrigation and spray timing. In Pakistan, kharif rice faces monsoon; plan drainage and disease control accordingly. Report new or severe outbreaks to your extension office. Record which product you used and when."
"R1238","What weather conditions favour Brown Plant Hopper outbreak?","en","rice","weather_query","Rice Blast is favoured by 20–28°C and high humidity; BPH can increase in warm, humid conditions. Avoid unnecessary spray before rain; reapply if heavy rain washes off. Ideal grain filling needs adequate temperature and no stress. Use weather forecast to plan irrigation and spray timing. In Pakistan, kharif rice faces monsoon; plan drainage and disease control accordingly. Combine cultural and chemical control for best results. Avoid spraying during flowering if the label warns."
"R1239","How does rainfall affect rice disease and pesticide application?","en","rice","weather_query","Rice Blast is favoured by 20–28°C and high humidity; BPH can increase in warm, humid conditions. Avoid unnecessary spray before rain; reapply if heavy rain washes off. Ideal grain filling needs adequate temperature and no stress. Use weather forecast to plan irrigation and spray timing. In Pakistan, kharif rice faces monsoon; plan drainage and disease control accordingly. Young seedlings are more vulnerable; protect the nursery. Good nutrition supports plant defence."
"R1240","What is the best temperature for rice grain filling?","en","rice","weather_query","Rice Blast is favoured by 20–28°C and high humidity; BPH can increase in warm, humid conditions. Avoid unnecessary spray before rain; reapply if heavy rain washes off. Ideal grain filling needs adequate temperature and no stress. Use weather forecast to plan irrigation and spray timing. In Pakistan, kharif rice faces monsoon; plan drainage and disease control accordingly. Harvest at the right moisture to avoid shattering. Extension services can confirm identification."
"R1241","Does drought stress increase rice disease susceptibility?","en","rice","weather_query","Rice Blast is favoured by 20–28°C and high humidity; BPH can increase in warm, humid conditions. Avoid unnecessary spray before rain; reapply if heavy rain washes off. Ideal grain filling needs adequate temperature and no stress. Use weather forecast to plan irrigation and spray timing. In Pakistan, kharif rice faces monsoon; plan drainage and disease control accordingly. Store grain in dry, clean conditions. This is especially important in wet years."
"R1242","When to avoid spraying in rice due to rain or wind?","en","rice","weather_query","Rice Blast is favoured by 20–28°C and high humidity; BPH can increase in warm, humid conditions. Avoid unnecessary spray before rain; reapply if heavy rain washes off. Ideal grain filling needs adequate temperature and no stress. Use weather forecast to plan irrigation and spray timing. In Pakistan, kharif rice faces monsoon; plan drainage and disease control accordingly. Yield loss from blast can be large if spraying is delayed. Timing varies by variety and region."
"R1243","What soil type is best for rice and how to improve it?","en","rice","soil_preparation","Rice soil: Prepare land well; level for even water. Optimal pH often 5.5–6.5. Add organic matter if low. For saline or alkaline soil, use tolerant varieties and improve drainage. Soil test for N, P, K and micronutrients. Good preparation and sanitation reduce weeds and disease carryover. BPH-resistant varieties are available in Pakistan. Consult a local expert if unsure."
"R1244","How does soil pH affect rice growth and disease?","en","rice","soil_preparation","Rice soil: Prepare land well; level for even water. Optimal pH often 5.5–6.5. Add organic matter if low. For saline or alkaline soil, use tolerant varieties and improve drainage. Soil test for N, P, K and micronutrients. Good preparation and sanitation reduce weeds and disease carryover. Stem borer has several generations; scout regularly. Early action usually gives better control."
"R1245","What is the recommended land preparation for rice to reduce weeds?","en","rice","soil_preparation","Rice soil: Prepare land well; level for even water. Optimal pH often 5.5–6.5. Add organic matter if low. For saline or alkaline soil, use tolerant varieties and improve drainage. Soil test for N, P, K and micronutrients. Good preparation and sanitation reduce weeds and disease carryover. A clean field at planting reduces carryover. Document what works on your farm."
"R1246","How to improve soil for rice in saline or alkaline area?","en","rice","soil_preparation","Rice soil: Prepare land well; level for even water. Optimal pH often 5.5–6.5. Add organic matter if low. For saline or alkaline soil, use tolerant varieties and improve drainage. Soil test for N, P, K and micronutrients. Good preparation and sanitation reduce weeds and disease carryover. Always follow the label for dose and safety. Combine with good water management."
"R1247","What is the role of soil organic matter in rice yield?","en","rice","soil_preparation","Rice soil: Prepare land well; level for even water. Optimal pH often 5.5–6.5. Add organic matter if low. For saline or alkaline soil, use tolerant varieties and improve drainage. Soil test for N, P, K and micronutrients. Good preparation and sanitation reduce weeds and disease carryover. In Punjab and Sindh, adjust timing to your local calendar. Young plants need extra attention."
"R1248","How to diagnose rice disease from leaf sample?","en","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. Keep a record of spray dates and growth stage. Follow the recommended number of sprays."
"R1249","What is integrated pest management in rice?","en","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. Scout fields at least once a week during critical stages. Do not skip the second dose if needed."
"R1250","How to use AgriSmart app to identify rice disease from photo?","en","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. Resistant varieties can reduce the need for chemicals. Weather can change the best timing."
"R1251","Can I send rice leaf photo for disease identification?","en","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. Ask your extension officer for variety recommendations. Thresholds are given in extension guides."
"R1252","What is the difference between rice blast and brown spot in the field?","en","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. Avoid spraying in strong wind or before rain. Resistant varieties are a long-term investment."
"R1253","How to prepare for next rice season to reduce disease?","en","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. Soil test every 2–3 years for better fertilizer decisions. One spray is often not enough; plan a schedule."
"R1254","What records should I keep for rice pest and disease management?","en","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. Drain the field briefly if disease pressure is high. This helps in high-disease areas."
"R1255","How to choose between chemical and cultural control in rice?","en","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. Use AgriSmart Disease Detection to confirm symptoms. Adjust for your soil and water quality."
"R1256","When to consult extension officer for rice disease?","en","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. Split nitrogen application helps reduce blast risk. Seed quality matters for the whole season."
"R1257","What is the economic injury level for rice pests?","en","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. Remove infected plants to limit spread where possible. Record which product you used and when."
"R1258","How to rotate rice with other crops to reduce disease?","en","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. Check pre-harvest interval before applying any pesticide. Avoid spraying during flowering if the label warns."
"R1259","Weather forecast and rice spray timing – how to decide?","en","rice","weather_query","Rice Blast is favoured by 20–28°C and high humidity; BPH can increase in warm, humid conditions. Avoid unnecessary spray before rain; reapply if heavy rain washes off. Ideal grain filling needs adequate temperature and no stress. Use weather forecast to plan irrigation and spray timing. In Pakistan, kharif rice faces monsoon; plan drainage and disease control accordingly. Balanced nutrition makes plants less susceptible. Good nutrition supports plant defence."
"R1260","Rice in Pakistan: main diseases and their peak season?","en","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. Transplant in the recommended window for your area. Extension services can confirm identification."
"R1261","How to identify healthy rice plant vs diseased at tillering?","en","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. Water depth affects both disease and pest buildup. This is especially important in wet years."
"R1262","What is the best time of day to spray rice crop?","en","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. Copper sprays need repeat application as per label. Timing varies by variety and region."
"R1263","How to avoid pesticide resistance in rice pest control?","en","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. Conserve natural enemies by avoiding broad-spectrum spray when possible. Consult a local expert if unsure."
"R1264","Rice crop rotation to reduce stem borer and blast?","en","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. Seed treatment can reduce nursery-stage disease. Early action usually gives better control."
"R1265","What is the safe interval between pesticide and harvest in rice?","en","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. Monitor weather; humidity favours many rice diseases. Document what works on your farm."
"R1266","How does planting date affect rice disease and pest incidence?","en","rice","weather_query","Rice Blast is favoured by 20–28°C and high humidity; BPH can increase in warm, humid conditions. Avoid unnecessary spray before rain; reapply if heavy rain washes off. Ideal grain filling needs adequate temperature and no stress. Use weather forecast to plan irrigation and spray timing. In Pakistan, kharif rice faces monsoon; plan drainage and disease control accordingly. Wide spacing improves air flow and can reduce sheath blight. Combine with good water management."
"R1267","Soil test before rice – what parameters to check?","en","rice","soil_preparation","Rice soil: Prepare land well; level for even water. Optimal pH often 5.5–6.5. Add organic matter if low. For saline or alkaline soil, use tolerant varieties and improve drainage. Soil test for N, P, K and micronutrients. Good preparation and sanitation reduce weeds and disease carryover. Do not exceed recommended nitrogen dose. Young plants need extra attention."
"R1268","Rice field sanitation to reduce disease carryover?","en","rice","soil_preparation","Rice soil: Prepare land well; level for even water. Optimal pH often 5.5–6.5. Add organic matter if low. For saline or alkaline soil, use tolerant varieties and improve drainage. Soil test for N, P, K and micronutrients. Good preparation and sanitation reduce weeds and disease carryover. Rogue off-types and diseased plants from the nursery. Follow the recommended number of sprays."
"R1269","What weather after rice transplanting is ideal?","en","rice","weather_query","Rice Blast is favoured by 20–28°C and high humidity; BPH can increase in warm, humid conditions. Avoid unnecessary spray before rain; reapply if heavy rain washes off. Ideal grain filling needs adequate temperature and no stress. Use weather forecast to plan irrigation and spray timing. In Pakistan, kharif rice faces monsoon; plan drainage and disease control accordingly. Time the first spray at first visible symptoms. Do not skip the second dose if needed."
"R1270","How to manage rice in flood-prone or waterlogged area?","en","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. In Pakistan, blast is common in kharif; plan sprays accordingly. Weather can change the best timing."
"R1271","List of rice diseases in Pakistan and their control summary?","en","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. Fungicide rotation helps prevent resistance. Thresholds are given in extension guides."
"R1272","What is the critical growth stage for rice disease control?","en","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. Healthy seedlings from a clean nursery perform better. Resistant varieties are a long-term investment."
"R1273","How to integrate disease and pest control in rice schedule?","en","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. Note which varieties perform well in your locality. One spray is often not enough; plan a schedule."
"R1274","Rice farming in Pakistan: key practices for high yield and low disease?","en","rice","general_help","For detailed rice advice: identify the problem (disease or pest from symptoms), then apply the right control (fungicide, bactericide, or insecticide) at the right time. Use AgriSmart Disease Detection to scan leaves. Keep records of sprays and harvest interval. Integrate cultural practices (variety, fertilizer, water) with chemical control. In Pakistan, common issues are Blast, BPH, Stem Borer, Bacterial blight, and Tungro. Drying grain to safe moisture reduces storage loss. This helps in high-disease areas."
"R1275","What is the best fungicide timing for Rice Blast in wet season?","en","rice","disease_query","Rice Blast: Look for diamond-shaped lesions with gray centers and dark borders on leaves; neck blast causes white heads. Favoured by 20–28°C and high humidity. Spray at first sign with Tricyclazole or Propiconazole (e.g. Tilt). Avoid excess nitrogen. Apply at vegetative and early reproductive stage. Resistant varieties help. Vector control is key where Tungro is a risk. Adjust for your soil and water quality."
"R1276","How to spot Rice Neck Blast early before white heads appear?","en","rice","disease_query","Rice Blast: Look for diamond-shaped lesions with gray centers and dark borders on leaves; neck blast causes white heads. Favoured by 20–28°C and high humidity. Spray at first sign with Tricyclazole or Propiconazole (e.g. Tilt). Avoid excess nitrogen. Apply at vegetative and early reproductive stage. Resistant varieties help. Apply fertilizer when the field has standing water as recommended. Seed quality matters for the whole season."
"R1277","Does Sheath Blight spread from plant to plant in rice?","en","rice","disease_query","Sheath Blight: Lesions on sheath near water level; can blight. Reduce plant density and excess nitrogen. Spray azoxystrobin + difenoconazole or propiconazole (e.g. Amistar Top, Tilt). Clean seed and Trichoderma can help. Avoid dense canopy. Early planting can escape some pest peaks. Record which product you used and when."
"R1278","Bacterial blight in rice: seed treatment or foliar spray?","en","rice","disease_query","Bacterial blight: Water-soaked streaks and yellowing on leaves. Use copper-based bactericide (e.g. copper oxychloride). Resistant varieties and clean seed help. Spray when conditions are favourable; avoid overhead irrigation. Balanced fertilization and field sanitation reduce spread. Post-emergence herbicide timing is critical; read the label. Avoid spraying during flowering if the label warns."
